Id,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
92661,0,0.884010086,57,4,2404,NA,15,0,1,0,0
92662,0,0.033852643,57,0,0.056090414,7166,13,0,0,0,1
92663,0,0.100480524,47,0,0.407145714,7500,12,0,1,0,1
92664,0,0.192524777,39,0,0.387093788,10800,11,0,2,0,2
92665,0,0.061739545,62,0,0.08312488,5196,10,0,0,0,0
92666,0,0.605363229,46,0,1436,NA,6,0,1,0,0
92667,0,0.002225725,41,0,0.00139972,5000,15,0,0,0,0
92668,1,0.892215569,53,1,0.834977339,3750,6,0,1,0,1
92669,0,0.029313734,68,0,0.209386282,3600,8,0,2,0,0
92670,1,0.983008496,40,3,1.069331668,1600,6,1,1,2,1
92671,0,0.32895888,49,1,0.159198441,7185,6,1,1,0,1
92672,0,0.026505308,73,0,0.198739899,7300,15,0,1,0,0
92673,0,0.092699576,53,1,0.200915765,12666,14,0,3,0,6
92674,0,0.149629605,32,0,0.301726749,3300,7,0,0,0,0
92675,1,0.9999999,49,1,0.227059326,2342,1,0,0,0,0
92676,0,0.046628166,52,0,1055,NA,11,0,1,0,0
92677,0,0.013290803,53,0,0.033632287,445,12,1,0,0,0
92678,0,0,80,0,0,3875,2,0,0,0,0
92679,0,0.403159684,49,0,0.188040761,5200,5,0,1,0,3
92680,0,0.9999999,29,0,0.139772046,5000,5,0,0,0,0
92681,0,0.483737501,30,3,0.2299489,4500,9,0,0,0,0
92682,0,0.9999999,66,3,0.477910351,3100,6,0,1,0,1
92683,0,0.67635491,37,1,0.204601887,6040,5,0,1,0,6
92684,0,0.074086775,59,0,0.15805043,7098,11,0,1,0,0
92685,0,0.008232404,42,0,0.350307183,8463,12,0,2,0,0
92686,0,0.384045421,43,2,0.235406152,10500,15,0,1,0,0
92687,0,0.012521958,57,0,0.369647594,15833,7,0,2,0,0
92688,0,0.369841374,49,0,0.567531799,13600,18,0,1,0,1
92689,0,0.171689759,30,0,0.07651293,3750,5,0,0,0,0
92690,0,0.406019475,43,0,0.461592754,8500,9,0,2,0,3
92691,0,0.38190472,59,0,0.503279475,6250,9,0,1,0,2
92692,0,0.348576515,64,0,1768,NA,5,0,2,0,0
92693,1,0.919246245,61,5,1.032653061,6124,16,0,8,5,0
92694,0,0,35,0,0.107650903,2600,9,0,0,0,3
92695,0,0.117583134,59,0,0.535031847,1255,4,0,1,0,0
92696,1,0.9999999,44,0,0.05545943,10980,0,0,0,0,3
92697,0,0.409528532,31,0,0.918345705,942,6,0,0,0,0
92698,0,0.119887435,49,0,0.468604186,7500,10,0,2,0,2
92699,0,0.017454228,63,0,0.14874174,7112,9,0,1,0,0
92700,0,0.508170562,39,0,0.802141239,4856,6,0,2,0,0
92701,0,0.082047075,45,0,1164,NA,5,0,2,0,0
92702,0,0,65,0,0,NA,3,0,0,0,NA
92703,0,0.9999999,63,0,0.105226236,8552,2,0,1,0,0
92704,0,0.00583768,90,0,0.039850805,10187,6,0,0,0,0
92705,0,0.135377855,48,0,0.073592641,10000,16,0,0,0,3
92706,0,0,82,0,0.000374742,5336,3,0,0,0,0
92707,0,0.018434033,44,0,0.209183265,12500,6,0,1,0,2
92708,0,0.057730768,39,0,804,NA,6,0,1,0,NA
92709,0,0.034218502,78,0,0.079801924,10500,13,0,1,0,0
92710,0,0.022741062,74,0,0.002992519,10024,8,0,0,0,0
92711,0,0.020453616,48,0,0.471968709,2300,13,0,2,0,2
92712,0,0.424546121,47,0,0.324738506,8221,5,0,2,0,2
92713,0,0.9999999,32,1,0.270505462,5400,4,0,0,0,0
92714,0,0.034438284,62,0,1138,NA,13,0,2,0,1
92715,0,0.176436406,49,0,0.658097686,3500,7,0,1,0,0
92716,0,0.097415798,67,0,0.244045869,3400,17,0,0,0,0
92717,0,0.003081124,61,0,0.0009998,5000,5,0,0,0,0
92718,0,0.613710903,40,0,0.299712536,8000,7,0,2,0,2
92719,1,0.162091545,99,1,150,NA,2,0,0,0,NA
92720,0,0.693267308,68,0,0.350946091,2800,4,0,1,0,1
92721,0,0.971243363,34,0,0.286739755,7661,11,0,2,0,4
92722,0,0.004209204,84,0,0.00542659,3316,10,0,0,0,0
92723,0,0.013411011,38,0,0.241404535,4100,11,0,0,0,2
92724,0,0.070694115,62,0,97,NA,3,0,0,0,0
92725,0,0.951251523,43,0,0.407280428,9916,9,0,1,0,4
92726,0,0.020069301,55,0,0.116607507,13240,11,0,1,0,0
92727,0,0,37,1,769,NA,18,1,0,0,0
92728,0,1563,67,0,0.270837891,4570,8,0,0,0,0
92729,0,0.13229565,39,0,0.240401396,4583,13,0,1,0,3
92730,0,0.05345547,46,0,0.218113945,11250,10,0,1,0,2
92731,0,0.000492951,63,0,1408,NA,5,0,2,0,0
92732,0,0,41,0,0.376609605,6600,8,0,2,0,1
92733,0,0.9999999,64,0,0.026571955,3800,1,0,0,0,0
92734,0,0.783845062,47,3,0.501487952,10416,14,0,1,0,0
92735,0,0.021822232,74,0,0.004999,5000,5,0,0,0,0
92736,0,0.008937212,61,0,0.004299914,50000,4,0,1,0,0
92737,0,0.293213982,48,1,0.243777207,8958,11,0,2,0,2
92738,0,0.418958104,57,0,4007,NA,4,0,2,0,0
92739,0,0.025387962,24,0,10,NA,3,0,0,0,0
92740,0,0.003950799,86,0,0.002427878,7001,10,0,0,0,0
92741,1,0.745309885,31,0,0.641213047,9166,16,0,2,0,1
92742,0,0.45109457,59,0,0.440731483,7600,19,0,1,0,3
92743,0,0.9999999,56,0,4,NA,1,0,0,0,0
92744,0,0.036914386,65,0,0.004491018,7347,4,0,0,0,0
92745,0,0.108360312,35,0,0.043744532,8000,4,0,0,0,0
92746,0,0.332555566,47,0,0.305189652,6300,8,0,0,1,2
92747,0,0.49742778,50,0,0.375951996,8665,8,0,1,0,2
92748,0,0.113350932,27,0,0.014996251,4000,4,0,0,0,0
92749,0,0.190160802,55,0,0.213040245,12100,17,0,1,0,1
92750,1,1.383233533,33,1,0.194368756,1100,6,0,0,2,2
92751,1,0.999484589,48,0,0.721652197,3800,16,0,2,0,1
92752,0,0.190445666,42,0,0.322232078,12400,16,0,3,0,5
92753,0,0.9999999,46,0,0,NA,0,0,0,0,0
92754,0,0.010855507,51,0,0.232151226,6400,9,0,1,0,3
92755,0,0.572824358,70,0,2150,NA,11,0,1,0,0
92756,1,0.920114123,42,2,0.326701688,8946,4,2,1,2,0
92757,0,1.276206323,74,0,0.390452102,3162,11,0,1,0,0
92758,0,0.153893413,66,0,0.165931346,9292,10,0,2,0,1
92759,0,0.93985518,31,1,0.218539073,6666,6,0,0,0,0
92760,1,0.238726369,58,0,0.332953683,7901,15,0,2,0,0
92761,0,0.328944385,52,0,0.377609791,8333,9,0,1,0,2
92762,0,0,39,1,0.01121236,26666,9,1,0,1,0
92763,0,0.276079174,58,0,0.477319015,5400,18,0,1,0,0
92764,0,0.204847388,36,0,0.898431552,6566,6,0,2,0,2
92765,0,0.222766418,34,0,0.246375362,10000,7,0,1,0,2
92766,0,0.61392499,77,0,6183,NA,13,0,2,0,0
92767,1,0.270273021,47,0,0.793859649,2735,15,0,2,0,3
92768,0,0.185873155,62,0,2717,NA,9,0,1,0,0
92769,0,0.196836293,34,0,0.238283775,12375,8,0,3,0,2
92770,0,0.10088608,57,0,0.336920293,10500,13,0,1,0,1
92771,0,0,89,0,0.019196161,5000,17,0,0,0,0
92772,0,0.043919698,41,0,0.117306681,1900,8,0,0,0,0
92773,0,0.02153933,44,1,0.367281476,13716,10,0,2,1,2
92774,0,0.094588218,49,0,0.185640521,4066,12,0,0,0,0
92775,0,0.163941909,57,1,4106,NA,12,0,3,0,0
92776,0,0.100958417,59,0,0.201811934,3200,8,0,0,0,3
92777,0,0.691538649,31,0,0.021318304,4080,5,0,0,0,0
92778,0,0.055273618,66,0,69,NA,5,0,0,0,0
92779,0,0.059117635,65,0,0.336028263,14718,13,0,3,0,0
92780,0,0.000999969,83,0,0,7250,4,0,0,0,0
92781,0,0.291758762,64,0,83,NA,3,0,0,0,0
92782,0,0.025005016,76,0,0.335155313,7500,9,0,2,0,1
92783,0,0.016107327,35,0,0.004679855,4700,5,0,0,0,0
92784,1,0.036928694,93,0,0.003727866,13948,15,0,0,0,0
92785,0,0.025365828,34,0,0.4965007,5000,10,0,1,0,0
92786,0,0.062945712,65,0,0.121428571,5459,4,0,1,0,0
92787,0,0.169201621,59,0,0.207958792,9900,9,0,2,0,1
92788,0,0.058823529,23,0,0.026578073,300,2,0,0,0,0
92789,0,0.209561904,49,0,0.374331551,4300,6,0,1,0,1
92790,0,0.9999999,36,0,0.095824668,6250,3,0,0,0,4
92791,1,0.717246484,36,0,0.367271771,3800,5,2,1,1,2
92792,0,0.152794401,55,0,0.576550528,6916,23,0,2,0,0
92793,0,0.660974974,72,0,0.493389623,9000,8,0,1,0,0
92794,0,0.046387048,60,1,0.140837023,7000,2,0,1,0,0
92795,1,0.99040192,44,3,1.288350634,2600,8,1,1,0,0
92796,0,0.063548401,71,0,0.022162973,6000,5,0,0,0,0
92797,0,0.396000116,43,0,2979,NA,9,0,2,0,4
92798,0,0.025243939,56,0,0.218715826,6400,14,0,1,0,0
92799,0,0,25,0,0,1280,1,0,0,0,1
92800,0,0.230876062,49,0,0.283428876,7500,3,0,1,0,5
92801,0,0,29,0,393,1,5,0,0,0,1
92802,0,0.03766039,73,0,0.001077199,5569,1,0,0,0,0
92803,0,0.028137171,60,0,0.167278221,9265,15,0,2,0,0
92804,0,0.248904317,62,0,0.42018586,8500,19,0,2,0,0
92805,0,0.036863106,42,0,1448,NA,9,0,1,0,0
92806,0,0.128216439,30,0,0.450826562,3568,5,0,1,0,0
92807,0,0.017571746,82,0,0.104579084,5000,8,0,0,0,0
92808,0,0.047092566,48,0,0.317904092,5400,8,0,1,0,2
92809,0,0.302303039,75,0,0.502601703,4227,8,0,0,0,0
92810,0,0.791194501,58,1,0.079103083,3210,2,0,0,0,1
92811,0,0.031229746,63,0,1137,NA,17,0,1,0,0
92812,0,0.051706899,58,0,0.092508664,3750,5,0,0,0,0
92813,0,0.016555188,43,0,1652,NA,6,0,1,0,0
92814,0,0.057130933,33,0,0.452909418,5000,8,0,2,0,0
92815,0,0,83,0,1012,NA,4,0,1,0,0
92816,1,0,28,2,0.314166032,2625,6,1,0,0,0
92817,0,0.020487388,31,0,0.064456722,3800,11,0,0,0,0
92818,0,0.532595187,23,0,0.177475482,3160,8,0,0,0,0
92819,0,0.033931645,80,0,0.149488217,4200,11,0,1,0,0
92820,0,0.045254762,58,0,0.170142323,23256,11,0,2,0,2
92821,0,0.024171003,63,0,0.102653112,8065,10,0,1,1,0
92822,1,0.9999999,64,1,2227,NA,10,1,1,1,NA
92823,0,0.497446676,74,0,1.085694776,2928,12,0,2,0,0
92824,0,0.04949505,51,0,0.432596183,3300,13,0,1,0,1
92825,0,0.03630159,77,0,0.263618677,3083,11,0,1,0,0
92826,0,0.881932133,45,0,0.269722112,7592,12,0,0,1,2
92827,0,0.9620038,46,0,0.385373518,7000,13,0,1,0,4
92828,0,0.064707138,63,0,2359,NA,10,0,1,0,1
92829,0,0.001823733,61,0,2184,NA,8,0,2,0,NA
92830,0,1.295681063,59,0,0.016661113,3000,1,0,0,0,0
92831,0,0.047210631,61,2,0.955693187,2098,12,0,1,0,2
92832,0,0.049615908,52,0,0.221153846,11959,6,0,3,0,1
92833,0,0.050443323,71,0,0.375472117,4500,4,0,1,0,1
92834,0,0.538661117,66,0,0.454368589,5653,11,0,1,0,0
92835,0,0.034931005,49,0,0.292237443,1532,3,0,0,0,1
92836,0,0.622179976,58,0,0.35302816,15553,11,0,2,0,1
92837,0,0.9999999,23,0,0,NA,2,0,0,0,0
92838,0,1.006855184,35,2,0.230628229,6000,8,0,1,0,2
92839,0,0.602476092,55,1,0.938131313,3167,6,0,1,0,0
92840,0,0.026912653,62,0,0.295915453,3500,7,0,0,0,0
92841,0,0.185395968,47,0,0.305882353,3484,8,0,1,0,1
92842,0,0.055590865,70,0,179,NA,6,0,1,0,0
92843,0,0.944079294,51,0,0.371457906,4869,13,0,0,0,1
92844,0,0.024433572,75,0,0.071991772,5833,15,0,1,0,0
92845,0,0.004635942,39,0,0.406655844,8623,4,0,2,0,2
92846,0,0.313674948,43,0,0.207879212,10000,9,0,0,0,3
92847,0,0.135232153,51,0,0.467505241,6200,12,0,1,0,0
92848,0,0.280271643,53,1,2290,NA,18,0,1,0,0
92849,0,0,68,0,0.264315579,5500,5,0,1,0,0
92850,0,0.000568693,46,0,0.268682829,4000,6,0,1,0,1
92851,0,0.912477543,39,0,0.456818508,6958,7,0,2,0,0
92852,0,0.395853068,25,0,0.24471711,4400,8,0,0,0,0
92853,0,0.615638403,41,0,0.665627436,7697,11,0,1,0,2
92854,0,2281,31,0,0.255216484,7667,4,0,2,0,1
92855,0,0.285803569,39,0,0.684385936,6000,9,0,3,0,2
92856,0,0.130386961,53,0,0.565036247,12000,12,0,5,0,1
92857,0,0.412115846,39,0,0.397257449,9698,8,0,2,0,3
92858,0,0.151985622,54,0,0.310609817,4033,19,0,2,0,0
92859,0,0.427016219,60,1,0.719534884,4299,10,2,2,0,0
92860,0,0.407486717,47,0,0.714264287,6666,18,0,2,0,2
92861,0,0.036074313,85,0,1240,NA,7,0,1,0,0
92862,1,1.083075804,62,1,0.524135961,3500,9,0,0,0,1
92863,0,0.045863609,59,0,0.00499875,4000,1,0,0,0,0
92864,0,0.165784832,24,0,0.013311148,600,2,0,0,0,0
92865,0,0.130168792,43,0,0.484147188,4320,8,0,1,0,1
92866,0,0.089080112,38,0,0.293673616,2781,3,0,0,0,3
92867,0,0.108044011,78,0,0.05639718,6666,6,0,0,0,0
92868,0,0,62,0,2.764705882,50,13,0,0,0,0
92869,0,0.553070346,64,0,0.718295036,5700,8,0,2,0,1
92870,0,0.001999334,61,5,2565,NA,8,1,1,0,0
92871,0,0.018203069,78,0,240,NA,6,0,0,0,0
92872,0,0,29,0,77,NA,4,0,0,0,NA
92873,0,0.298522386,31,0,1.154545455,1209,11,0,1,0,1
92874,0,0.204473768,60,0,0.401764459,7140,19,0,2,0,2
92875,0,0.366290157,51,0,0.13793823,9583,8,0,0,1,2
92876,0,0.960004371,74,3,0.188918975,4800,8,0,0,0,0
92877,0,0.593556582,67,0,1.389229281,3100,15,0,1,0,0
92878,0,0.194345196,76,1,0.235065943,11600,25,0,1,0,0
92879,0,0.96057706,39,0,0.080700342,4968,2,0,0,1,1
92880,0,0.182798326,65,0,0.102419355,3719,10,0,0,0,0
92881,0,0,50,0,0.519422412,4916,10,0,3,0,1
92882,0,0.813605027,48,1,0.568186304,15200,10,0,1,0,1
92883,0,0.690739403,61,0,3407,NA,7,0,1,0,0
92884,0,0.996732528,60,0,0.602848101,7583,16,0,1,1,2
92885,0,0.063221043,65,0,0.875936719,1200,4,0,1,0,0
92886,0,0.258211921,72,0,0.190793062,9166,7,0,1,0,0
92887,0,0.212919693,47,0,0.284762032,7500,9,0,2,0,0
92888,0,0.908636688,49,0,37,NA,4,0,0,0,0
92889,0,0.292411954,76,0,0.132238942,2192,5,0,0,0,0
92890,0,0.9999999,52,0,0.297196262,3209,5,0,0,0,1
92891,0,0.023480613,53,0,0.290165078,4300,9,0,2,0,2
92892,0,0.001295756,61,0,0.119511888,7948,5,0,1,0,1
92893,0,0.019999574,46,0,0.157256537,7916,6,0,1,0,0
92894,0,0.012699275,61,0,0.309189347,6833,14,0,2,0,0
92895,0,0.016110216,61,0,12,NA,3,0,0,0,0
92896,0,0.04679883,85,0,56,NA,1,0,0,0,0
92897,0,0.039870539,67,1,0.248480756,10366,14,0,1,0,1
92898,0,0.149131149,56,0,0.454716586,4780,5,0,2,0,0
92899,0,0.015777077,38,1,0.485502899,5000,8,0,1,0,0
92900,0,0.938826467,57,0,0.061221351,6500,3,0,0,0,0
92901,0,0.980603879,43,0,1.050473186,950,4,0,1,0,0
92902,0,0,35,0,8199,NA,7,0,1,1,0
92903,0,0.005907316,58,0,1308,NA,23,0,1,0,0
92904,0,0.904838657,54,1,1.381654586,4000,12,0,2,0,0
92905,0,0.941446071,46,0,0.273265196,3717,5,0,0,0,2
92906,0,0.09910948,63,0,0.198818357,7277,11,0,2,0,1
92907,0,0.00462704,42,0,2926,NA,12,0,1,0,0
92908,0,0.550099978,44,0,3236,NA,5,0,4,0,0
92909,0,0.244424963,39,0,0.28011998,6000,6,0,1,0,3
92910,0,0.622377622,64,0,18,NA,2,0,0,0,0
92911,0,0,54,0,0.367115521,7054,6,0,1,0,1
92912,0,0.911480247,44,1,0.448231178,7716,9,0,2,0,1
92913,0,0,37,0,0.456706282,5300,9,0,1,0,0
92914,0,0.236105864,51,0,0.365603462,6238,11,0,2,0,0
92915,0,0.945984181,45,0,0.137038671,6800,22,0,0,0,3
92916,0,0.044053384,73,0,0.006444054,5120,4,0,0,0,0
92917,0,0.501730104,29,0,0.15845983,2700,8,0,0,1,1
92918,0,0.343204105,59,0,938,NA,12,0,0,0,NA
92919,0,0.047600659,41,0,0.19730045,6000,6,0,1,0,4
92920,0,0.07527318,73,0,0.460634841,4000,6,0,2,0,0
92921,0,0.251421614,54,0,0.370108659,15000,8,0,3,0,3
92922,0,0.9999999,31,0,0.041016753,1730,2,0,0,0,2
92923,0,0.106167384,44,0,0.279786702,6000,6,0,1,0,2
92924,1,0.447818371,40,0,0.724982001,8333,13,0,4,0,0
92925,1,1.014592934,44,0,0.285884313,4200,9,0,0,0,3
92926,0,0.693536932,50,0,1147,NA,2,1,1,1,0
92927,0,0.010024406,49,0,0.330392589,6800,12,0,1,0,0
92928,0,0.178314639,55,0,0.228917025,8845,7,0,2,0,0
92929,0,0.783458305,24,0,0.106183635,1600,6,0,0,0,0
92930,0,0.467354221,61,0,0.182792688,25000,8,0,1,0,0
92931,0,0.9999999,62,1,0.60013844,4333,10,0,2,0,2
92932,0,0.017677755,63,0,0.043991202,5000,6,0,0,0,0
92933,0,0.986850657,47,0,0.211311745,6700,7,0,0,0,0
92934,0,0.140571619,48,1,0.256227123,11200,7,0,2,0,2
92935,0,0,75,0,0.651427913,8683,21,0,2,0,0
92936,0,0,45,0,4145,NA,5,0,2,0,0
92937,0,0.009456871,44,0,0.4191548,4353,9,0,1,0,2
92938,0,0.598912087,37,0,0.470364199,4200,10,0,2,0,0
92939,0,0.200678446,62,0,0.362071792,6100,9,0,3,0,0
92940,0,0.019463591,77,0,0.003992016,4007,2,0,0,0,0
92941,0,0.019474354,78,0,502,NA,8,0,1,0,1
92942,0,0.018984488,81,0,0.089576113,3750,6,0,2,0,0
92943,0,0.476195626,62,0,0.266834171,13929,18,0,1,0,1
92944,0,0.217487917,49,0,0.281041532,9293,6,0,2,0,1
92945,1,1.25748503,45,2,0.570097705,4400,4,4,1,3,3
92946,0,0.028667158,66,0,0.328529259,5758,9,0,1,0,0
92947,0,0.019828382,61,0,0.462439303,3500,8,0,2,0,0
92948,0,0.047737672,79,0,0.020865936,3833,4,0,0,0,0
92949,0,0.064090336,57,0,3754,NA,8,0,1,0,0
92950,0,0.363479558,42,0,870,NA,3,0,0,0,0
92951,0,0.003788741,55,0,3271,NA,9,0,2,0,0
92952,0,0.029350823,79,0,0.276160853,4500,10,0,1,0,0
92953,1,0.003454336,57,1,1954,NA,6,0,2,1,2
92954,0,0.138754597,39,0,0.295672047,7000,6,0,2,0,0
92955,0,0.04883888,73,0,0.014518559,7300,6,0,0,1,0
92956,0,0.05226226,45,0,0.272253052,9009,12,0,1,0,3
92957,0,0.40226036,42,0,0.474453261,10333,9,0,2,0,1
92958,0,0.033114515,68,0,0.714241772,3250,12,0,2,0,0
92959,0,0.214089296,45,0,0.222024709,11250,6,0,2,0,2
92960,0,0.003813776,46,0,0.001998002,1000,2,0,0,0,0
92961,0,0.069305997,55,0,0.136413815,6340,5,0,1,0,0
92962,0,0.683646281,42,1,0.539038527,5865,8,0,1,0,3
92963,0,0.590881824,29,0,0.21943128,2109,3,0,0,0,1
92964,0,0.106642398,38,0,0.315212855,9583,9,0,2,0,0
92965,0,0.9999999,77,0,9,NA,0,0,0,0,NA
92966,0,0.030527806,76,0,0.182844244,3100,8,0,1,0,0
92967,0,0.004899837,73,0,0.491188722,3120,5,0,1,0,0
92968,0,0.953917051,45,1,27,NA,3,1,0,0,0
92969,0,0,41,0,1598,NA,6,0,3,0,0
92970,0,0.277344531,42,0,668,NA,3,0,1,0,0
92971,0,0.929860483,56,0,0.470465782,11528,16,0,3,0,1
92972,0,0.525588282,66,0,1.488542175,2050,13,0,1,0,0
92973,0,0.023598785,50,0,1626,NA,7,0,1,0,0
92974,0,0,78,0,0.370689655,2551,4,0,1,0,0
92975,0,0,72,0,0.131705251,7083,5,0,1,0,0
92976,0,0.421478926,47,0,0.242261498,10240,6,0,1,0,6
92977,0,0.072986788,53,0,2256,NA,6,0,2,0,2
92978,0,0.162483752,30,0,0.408528706,5416,10,0,1,0,1
92979,0,0.013417382,69,0,2884,NA,7,0,1,0,0
92980,0,0.006491548,38,0,0.002499583,6000,14,0,0,0,0
92981,0,0.306280986,61,0,0.510249431,18000,14,0,3,0,0
92982,0,0.9999999,33,0,0.15942029,2000,1,0,0,0,0
92983,0,0.340432978,53,0,0.318719354,3466,5,0,0,0,2
92984,0,0,43,0,0,NA,2,0,0,0,3
92985,0,0.255608501,48,0,0.521449124,7645,9,0,2,0,3
92986,0,0.044065198,85,0,84,NA,4,0,0,0,0
92987,0,0.000753237,69,0,0.235014066,4620,12,0,1,0,0
92988,0,0.02129198,58,0,0.208223342,12500,6,0,1,0,1
92989,0,0.182486042,53,0,0.217972753,8000,8,0,1,0,2
92990,1,0.87995233,31,0,1.009553433,4500,13,0,1,0,2
92991,0,0.953720921,44,0,0.466504785,7000,7,0,1,0,1
92992,0,0.9999999,52,0,112,NA,1,0,0,0,NA
92993,0,0.792668856,50,0,0.674846626,4400,10,0,2,0,0
92994,0,0.258823529,43,0,0.406490739,6100,9,0,1,0,2
92995,0,0.945223744,36,1,0.301685554,10500,17,0,2,0,2
92996,0,0.158221705,47,1,3938,NA,7,2,2,0,0
92997,0,0.013596144,47,0,687,NA,6,0,1,0,0
92998,0,0.265274383,59,0,0.025677102,19900,2,0,0,1,1
92999,0,0.284251551,54,2,0.220051997,15000,20,0,1,0,2
93000,0,0.01857552,49,0,0.410764873,6000,13,0,1,0,0
93001,0,0.580499423,74,1,1.58448793,7000,17,1,5,0,0
93002,0,0.513976739,31,0,0.221700128,2340,3,0,0,0,0
93003,0,0,43,0,0.418045471,8400,15,0,3,0,1
93004,0,0.591760549,46,0,0.127531565,11800,4,0,0,0,1
93005,0,0,51,0,0.756162558,1500,5,0,1,0,0
93006,0,0.413699239,40,0,0.61186403,4500,7,0,2,0,2
93007,0,0.041037299,55,0,0.424781912,5616,21,0,1,0,1
93008,1,0,45,0,0.282911803,6167,3,0,1,0,0
93009,0,0.129223123,33,0,1825,NA,10,0,2,0,0
93010,0,0.036294504,66,0,1287,NA,13,0,0,0,0
93011,0,0.161742314,78,0,0.089535262,6153,20,0,0,0,0
93012,1,0.834105426,38,0,0.385472466,14000,7,0,1,0,3
93013,0,0.161191594,41,0,0.35877262,5083,7,0,1,0,2
93014,0,0.024807455,78,0,16,NA,3,0,0,0,NA
93015,0,0.575748485,48,0,0.148101987,28081,9,0,3,1,2
93016,0,0.087856264,39,0,0.254749635,13000,7,0,1,0,0
93017,0,0.115429918,55,0,0.099174137,14166,4,1,1,0,0
93018,0,0,66,0,0.000571265,3500,2,0,0,0,0
93019,0,0.507615341,48,0,0.305674818,10713,11,0,1,0,1
93020,0,0.051427102,70,0,2076,NA,7,0,2,0,NA
93021,0,0.002905921,89,0,3,NA,6,0,0,0,0
93022,0,0.029901461,84,0,21,NA,10,0,0,0,NA
93023,0,0.000820492,86,1,0,7500,7,0,0,0,0
93024,0,0.461503497,62,0,0.495378052,8437,12,0,1,0,1
93025,0,0.290987727,64,0,0.646958012,3500,17,0,0,0,1
93026,0,0.093745395,44,0,0.407718456,5000,3,0,1,0,0
93027,0,0.03869082,64,0,0.186735654,2125,9,0,0,0,0
93028,0,0.01298566,71,0,2365,NA,9,0,1,0,0
93029,0,0.094938384,57,0,0.236189285,4796,7,0,1,0,1
93030,0,0.051288305,58,0,2004,NA,4,0,1,0,0
93031,0,0.01216843,67,0,23,NA,3,0,0,0,0
93032,0,0.262036898,57,0,0.598000714,2800,6,0,0,0,0
93033,1,0.00478862,63,0,1935,NA,12,0,3,0,0
93034,0,0.100290831,55,0,0.709235055,4666,23,0,2,0,1
93035,0,0.9999999,41,0,0.072846736,7000,1,0,0,0,3
93036,0,0.005529249,70,0,5,NA,11,0,0,0,0
93037,0,1.02994012,30,0,0.215870041,3200,5,0,0,0,1
93038,0,0.014981803,66,0,199,NA,6,0,0,0,0
93039,0,0.842431514,40,0,0.709324915,4117,5,0,3,1,3
93040,0,0.972055888,27,0,14,NA,1,0,0,0,NA
93041,0,0.068024063,71,0,2174,NA,12,0,1,0,1
93042,0,0.804268624,59,0,0.293185341,20000,10,0,2,0,1
93043,0,0.9999999,32,2,0.387564767,1929,1,0,0,1,0
93044,0,1.004352429,41,0,0.64556962,1500,5,0,0,0,0
93045,0,0.016660634,65,0,0.6161272,3521,10,0,1,0,0
93046,0,0.564877695,52,0,0.309328091,11191,15,0,1,0,2
93047,0,0.019947122,57,0,0.592703648,2000,10,0,2,0,0
93048,0,0,53,0,0.235256065,9274,8,0,2,0,2
93049,0,0.082422684,46,0,1.243751547,4040,6,0,4,0,0
93050,0,0.024406388,51,0,0.717128287,10000,23,0,3,0,1
93051,0,0.9999999,83,0,0,NA,1,0,0,0,0
93052,0,0.015157818,67,0,0.003221864,9000,6,0,0,0,1
93053,0,0.043131896,72,1,0.375359154,8700,4,0,2,0,1
93054,1,0.449888579,49,3,0.457627119,7374,13,0,1,0,1
93055,0,0.186974874,44,0,1545,NA,17,0,1,0,NA
93056,0,0.984474501,46,0,0.328250401,7475,8,1,1,1,2
93057,1,0.180070478,59,1,11231,NA,14,0,8,0,0
93058,0,0.43245499,49,1,0.330625508,3692,10,0,0,0,2
93059,0,0.521177869,56,0,0.476634252,7403,12,0,1,0,2
93060,0,0.479594607,38,0,0.285142171,7490,6,0,2,0,0
93061,0,0.122517639,33,0,2.268135904,1088,4,0,1,0,0
93062,0,0.185032952,58,0,0.856516129,7749,31,0,4,0,0
93063,0,1.015856601,41,0,0.477904419,5000,6,2,2,0,0
93064,0,0.052713971,44,0,0.614610511,2682,12,0,1,0,2
93065,0,0.00478448,63,0,1223,NA,17,0,2,0,0
93066,0,0.9999999,39,0,0.016431621,7728,1,0,0,0,2
93067,0,0.106453899,68,0,0.043318894,3000,9,0,0,0,0
93068,0,0.290640691,54,0,0.324401198,13359,10,0,1,0,3
93069,1,0.022947476,67,0,0.650050743,16750,12,0,5,0,0
93070,0,0.813721746,27,0,0.255184673,5062,5,0,0,0,1
93071,0,0.036495141,60,1,0.511057424,5380,10,0,2,0,1
93072,0,0.044359113,52,0,887,NA,5,0,1,0,2
93073,0,0.030712591,63,0,0.696853867,3400,19,0,1,0,1
93074,0,0.352804019,62,0,0.068143825,32900,11,0,2,0,0
93075,0,0,50,0,0.087300403,6700,2,0,0,0,0
93076,0,0.008569914,44,0,0.495769882,6500,8,0,4,0,3
93077,0,0.9999999,33,0,0,1994,0,6,0,0,2
93078,0,0.619892269,60,0,1940,NA,8,0,0,0,NA
93079,0,0.104260217,36,0,0.146974063,3469,4,0,0,0,1
93080,0,0.019336468,50,0,0.291258085,4792,7,0,1,0,0
